5/8/2019, 4:56:49 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,1.656,-5.35E-11,,
,1.658,-5.39E-11,,
,1.66,-5.47E-11,,
,1.662,-5.54E-11,,
,1.664,-5.57E-11,,
,1.666,-5.55E-11,,
,1.668,-5.48E-11,,
,1.67,-5.37E-11,,
,1.672,-5.31E-11,,
,1.674,-5.30E-11,,
,1.676,-5.40E-11,,
,1.678,-5.51E-11,,
,1.68,-5.63E-11,,
,1.682,-5.62E-11,,
,1.684,-5.56E-11,,
,1.686,-5.45E-11,,
,1.688,-5.36E-11,,
,1.69,-5.33E-11,,
,1.692,-5.40E-11,,
,1.694,-5.51E-11,,
,1.696,-5.59E-11,,
,1.698,-5.56E-11,,
,1.7,-5.50E-11,,
,1.702,-5.41E-11,,
,1.704,-5.34E-11,,
,1.706,-5.31E-11,,
,1.708,-5.35E-11,,
,1.71,-5.46E-11,,
,1.712,-5.54E-11,,
,1.714,-5.57E-11,,
,1.716,-5.54E-11,,
,1.718,-5.47E-11,,
,1.72,-5.37E-11,,
,1.722,-5.28E-11,,
,1.724,-5.26E-11,,
,1.726,-5.32E-11,,
,1.728,-5.40E-11,,
,1.73,-5.45E-11,,
,1.732,-5.42E-11,,
,1.734,-5.36E-11,,
,1.736,-5.27E-11,,
,1.738,-5.19E-11,,
,1.74,-5.13E-11,,
,1.742,-5.17E-11,,
,1.744,-5.27E-11,,
,1.746,-5.35E-11,,
